IO, 05, 1949060718,   , BEST,   0, 200N,  881E,-999
IO, 05, 1949060800,   , BEST,   0, 202N,  877E,-999
IO, 05, 1949060806,   , BEST,   0, 204N,  873E,-999
IO, 05, 1949060812,   , BEST,   0, 206N,  870E,-999
IO, 05, 1949060818,   , BEST,   0, 208N,  866E,-999
IO, 05, 1949060900,   , BEST,   0, 211N,  863E,-999
IO, 05, 1949060906,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949060912,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949060918,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949061000,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949061006,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949061012,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949061018,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949061100,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949061106,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949061112,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949061118,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949061200,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949061206,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949061212,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949061218,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949061300,   , BEST,   0, 212N,  862E,-999
IO, 05, 1949061306,   , BEST,   0, 214N,  862E,-999
IO, 05, 1949061312,   , BEST,   0, 223N,  863E,-999
IO, 05, 1949061318,   , BEST,   0, 231N,  864E,-999
IO, 05, 1949061400,   , BEST,   0, 238N,  868E,-999
