IO, 06, 1963070318,   , BEST,   0, 216N,  889E,-999
IO, 06, 1963070400,   , BEST,   0, 217N,  887E,-999
IO, 06, 1963070406,   , BEST,   0, 219N,  884E,-999
IO, 06, 1963070412,   , BEST,   0, 222N,  880E,-999
IO, 06, 1963070418,   , BEST,   0, 224N,  877E,-999
IO, 06, 1963070500,   , BEST,   0, 224N,  875E,-999
IO, 06, 1963070506,   , BEST,   0, 226N,  869E,-999
IO, 06, 1963070512,   , BEST,   0, 229N,  859E,-999
IO, 06, 1963070518,   , BEST,   0, 231N,  850E,-999
IO, 06, 1963070600,   , BEST,   0, 232N,  841E,-999
IO, 06, 1963070606,   , BEST,   0, 235N,  832E,-999
IO, 06, 1963070612,   , BEST,   0, 240N,  822E,-999
