IO, 08, 1956081318,   , BEST,   0, 176N,  882E,-999
IO, 08, 1956081400,   , BEST,   0, 178N,  881E,-999
IO, 08, 1956081406,   , BEST,   0, 180N,  879E,-999
IO, 08, 1956081412,   , BEST,   0, 184N,  878E,-999
IO, 08, 1956081418,   , BEST,   0, 186N,  876E,-999
IO, 08, 1956081500,   , BEST,   0, 188N,  875E,-999
IO, 08, 1956081506,   , BEST,   0, 191N,  875E,-999
IO, 08, 1956081512,   , BEST,   0, 196N,  876E,-999
IO, 08, 1956081518,   , BEST,   0, 200N,  878E,-999
IO, 08, 1956081600,   , BEST,   0, 202N,  879E,-999
IO, 08, 1956081606,   , BEST,   0, 207N,  881E,-999
IO, 08, 1956081612,   , BEST,   0, 216N,  885E,-999
IO, 08, 1956081618,   , BEST,   0, 224N,  888E,-999
IO, 08, 1956081700,   , BEST,   0, 232N,  890E,-999
IO, 08, 1956081706,   , BEST,   0, 233N,  890E,-999
IO, 08, 1956081712,   , BEST,   0, 233N,  890E,-999
IO, 08, 1956081718,   , BEST,   0, 233N,  890E,-999
IO, 08, 1956081800,   , BEST,   0, 233N,  890E,-999
IO, 08, 1956081806,   , BEST,   0, 234N,  890E,-999
IO, 08, 1956081812,   , BEST,   0, 240N,  891E,-999
IO, 08, 1956081818,   , BEST,   0, 244N,  891E,-999
IO, 08, 1956081900,   , BEST,   0, 247N,  890E,-999
