IO, 12, 1959090918,   , BEST,   0, 215N,  860E,-999
IO, 12, 1959091000,   , BEST,   0, 214N,  857E,-999
IO, 12, 1959091006,   , BEST,   0, 214N,  856E,-999
IO, 12, 1959091012,   , BEST,   0, 214N,  856E,-999
IO, 12, 1959091018,   , BEST,   0, 214N,  856E,-999
IO, 12, 1959091100,   , BEST,   0, 214N,  856E,-999
IO, 12, 1959091106,   , BEST,   0, 214N,  855E,-999
IO, 12, 1959091112,   , BEST,   0, 213N,  848E,-999
IO, 12, 1959091118,   , BEST,   0, 211N,  842E,-999
IO, 12, 1959091200,   , BEST,   0, 210N,  837E,-999
IO, 12, 1959091206,   , BEST,   0, 210N,  833E,-999
IO, 12, 1959091212,   , BEST,   0, 209N,  830E,-999
IO, 12, 1959091218,   , BEST,   0, 209N,  826E,-999
IO, 12, 1959091300,   , BEST,   0, 208N,  823E,-999
IO, 12, 1959091306,   , BEST,   0, 208N,  817E,-999
IO, 12, 1959091312,   , BEST,   0, 208N,  809E,-999
IO, 12, 1959091318,   , BEST,   0, 208N,  801E,-999
IO, 12, 1959091400,   , BEST,   0, 209N,  793E,-999
IO, 12, 1959091406,   , BEST,   0, 215N,  786E,-999
IO, 12, 1959091412,   , BEST,   0, 225N,  779E,-999
IO, 12, 1959091418,   , BEST,   0, 234N,  772E,-999
IO, 12, 1959091500,   , BEST,   0, 242N,  765E,-999
