IO, 15, 1959112718,   , BEST,   0,  99N,  805E,-999
IO, 15, 1959112800,   , BEST,   0,  99N,  803E,-999
IO, 15, 1959112806,   , BEST,   0,  99N,  794E,-999
IO, 15, 1959112812,   , BEST,   0,  99N,  783E,-999
IO, 15, 1959112818,   , BEST,   0,  99N,  771E,-999
IO, 15, 1959112900,   , BEST,   0,  99N,  760E,-999
IO, 15, 1959112906,   , BEST,   0,  99N,  749E,-999
IO, 15, 1959112912,   , BEST,   0,  99N,  738E,-999
IO, 15, 1959112918,   , BEST,   0,  99N,  728E,-999
IO, 15, 1959113000,   , BEST,   0,  99N,  718E,-999
IO, 15, 1959113006,   , BEST,   0,  99N,  710E,-999
IO, 15, 1959113012,   , BEST,   0,  99N,  702E,-999
IO, 15, 1959113018,   , BEST,   0,  99N,  694E,-999
IO, 15, 1959120100,   , BEST,   0,  98N,  686E,-999
IO, 15, 1959120106,   , BEST,   0,  96N,  681E,-999
IO, 15, 1959120112,   , BEST,   0,  93N,  676E,-999
IO, 15, 1959120118,   , BEST,   0,  89N,  671E,-999
IO, 15, 1959120200,   , BEST,   0,  86N,  666E,-999
IO, 15, 1959120206,   , BEST,   0,  83N,  661E,-999
IO, 15, 1959120212,   , BEST,   0,  82N,  658E,-999
IO, 15, 1959120218,   , BEST,   0,  82N,  654E,-999
IO, 15, 1959120300,   , BEST,   0,  82N,  650E,-999
IO, 15, 1959120306,   , BEST,   0,  82N,  646E,-999
IO, 15, 1959120312,   , BEST,   0,  82N,  641E,-999
IO, 15, 1959120318,   , BEST,   0,  82N,  636E,-999
IO, 15, 1959120400,   , BEST,   0,  83N,  631E,-999
IO, 15, 1959120406,   , BEST,   0,  84N,  625E,-999
IO, 15, 1959120412,   , BEST,   0,  86N,  617E,-999
IO, 15, 1959120418,   , BEST,   0,  89N,  609E,-999
IO, 15, 1959120500,   , BEST,   0,  92N,  602E,-999
IO, 15, 1959120506,   , BEST,   0,  95N,  595E,-999
IO, 15, 1959120512,   , BEST,   0,  98N,  592E,-999
IO, 15, 1959120518,   , BEST,   0, 100N,  589E,-999
IO, 15, 1959120600,   , BEST,   0, 103N,  585E,-999
