IO, 06, 1959071618,   , BEST,   0, 164N,  876E,-999
IO, 06, 1959071700,   , BEST,   0, 172N,  876E,-999
IO, 06, 1959071706,   , BEST,   0, 177N,  876E,-999
IO, 06, 1959071712,   , BEST,   0, 179N,  876E,-999
IO, 06, 1959071718,   , BEST,   0, 183N,  876E,-999
IO, 06, 1959071800,   , BEST,   0, 187N,  876E,-999
IO, 06, 1959071806,   , BEST,   0, 191N,  876E,-999
IO, 06, 1959071812,   , BEST,   0, 197N,  876E,-999
IO, 06, 1959071818,   , BEST,   0, 201N,  876E,-999
IO, 06, 1959071900,   , BEST,   0, 205N,  875E,-999
