IO, 01, 1963010218,   , BEST,   0,  54N,  851E,-999
IO, 01, 1963010300,   , BEST,   0,  54N,  850E,-999
IO, 01, 1963010306,   , BEST,   0,  54N,  850E,-999
IO, 01, 1963010312,   , BEST,   0,  54N,  850E,-999
IO, 01, 1963010318,   , BEST,   0,  54N,  850E,-999
IO, 01, 1963010400,   , BEST,   0,  54N,  850E,-999
IO, 01, 1963010406,   , BEST,   0,  54N,  850E,-999
IO, 01, 1963010412,   , BEST,   0,  54N,  850E,-999
IO, 01, 1963010418,   , BEST,   0,  54N,  850E,-999
IO, 01, 1963010500,   , BEST,   0,  54N,  850E,-999
IO, 01, 1963010506,   , BEST,   0,  54N,  850E,-999
IO, 01, 1963010512,   , BEST,   0,  54N,  850E,-999
IO, 01, 1963010518,   , BEST,   0,  54N,  850E,-999
IO, 01, 1963010600,   , BEST,   0,  54N,  850E,-999
