IO, 16, 1952120118,   , BEST,   0, 108N,  727E,-999
IO, 16, 1952120200,   , BEST,   0, 110N,  715E,-999
IO, 16, 1952120206,   , BEST,   0, 111N,  705E,-999
IO, 16, 1952120212,   , BEST,   0, 112N,  696E,-999
IO, 16, 1952120218,   , BEST,   0, 112N,  688E,-999
IO, 16, 1952120300,   , BEST,   0, 113N,  680E,-999
IO, 16, 1952120306,   , BEST,   0, 113N,  668E,-999
IO, 16, 1952120312,   , BEST,   0, 113N,  653E,-999
IO, 16, 1952120318,   , BEST,   0, 113N,  638E,-999
IO, 16, 1952120400,   , BEST,   0, 112N,  623E,-999
