IO, 07, 1960081218,   , BEST,   0, 194N,  900E,-999
IO, 07, 1960081300,   , BEST,   0, 197N,  897E,-999
IO, 07, 1960081306,   , BEST,   0, 201N,  894E,-999
IO, 07, 1960081312,   , BEST,   0, 204N,  891E,-999
IO, 07, 1960081318,   , BEST,   0, 208N,  888E,-999
IO, 07, 1960081400,   , BEST,   0, 212N,  887E,-999
IO, 07, 1960081406,   , BEST,   0, 216N,  883E,-999
IO, 07, 1960081412,   , BEST,   0, 217N,  878E,-999
IO, 07, 1960081418,   , BEST,   0, 218N,  873E,-999
IO, 07, 1960081500,   , BEST,   0, 219N,  868E,-999
IO, 07, 1960081506,   , BEST,   0, 219N,  862E,-999
IO, 07, 1960081512,   , BEST,   0, 219N,  857E,-999
IO, 07, 1960081518,   , BEST,   0, 219N,  853E,-999
IO, 07, 1960081600,   , BEST,   0, 220N,  851E,-999
IO, 07, 1960081606,   , BEST,   0, 222N,  849E,-999
IO, 07, 1960081612,   , BEST,   0, 224N,  846E,-999
IO, 07, 1960081618,   , BEST,   0, 226N,  844E,-999
IO, 07, 1960081700,   , BEST,   0, 228N,  841E,-999
IO, 07, 1960081706,   , BEST,   0, 231N,  837E,-999
IO, 07, 1960081712,   , BEST,   0, 238N,  828E,-999
IO, 07, 1960081718,   , BEST,   0, 243N,  817E,-999
IO, 07, 1960081800,   , BEST,   0, 248N,  805E,-999
IO, 07, 1960081806,   , BEST,   0, 252N,  795E,-999
IO, 07, 1960081812,   , BEST,   0, 255N,  787E,-999
IO, 07, 1960081818,   , BEST,   0, 257N,  779E,-999
IO, 07, 1960081900,   , BEST,   0, 260N,  772E,-999
IO, 07, 1960081906,   , BEST,   0, 262N,  768E,-999
IO, 07, 1960081912,   , BEST,   0, 264N,  765E,-999
IO, 07, 1960081918,   , BEST,   0, 266N,  763E,-999
IO, 07, 1960082000,   , BEST,   0, 268N,  761E,-999
