IO, 11, 1947092418,   , BEST,   0, 169N,  884E,-999
IO, 11, 1947092500,   , BEST,   0, 169N,  881E,-999
IO, 11, 1947092506,   , BEST,   0, 169N,  877E,-999
IO, 11, 1947092512,   , BEST,   0, 170N,  872E,-999
IO, 11, 1947092518,   , BEST,   0, 171N,  867E,-999
IO, 11, 1947092600,   , BEST,   0, 172N,  863E,-999
IO, 11, 1947092606,   , BEST,   0, 174N,  855E,-999
IO, 11, 1947092612,   , BEST,   0, 176N,  843E,-999
IO, 11, 1947092618,   , BEST,   0, 180N,  831E,-999
IO, 11, 1947092700,   , BEST,   0, 184N,  818E,-999
IO, 11, 1947092706,   , BEST,   0, 187N,  810E,-999
IO, 11, 1947092712,   , BEST,   0, 189N,  803E,-999
IO, 11, 1947092718,   , BEST,   0, 191N,  796E,-999
IO, 11, 1947092800,   , BEST,   0, 192N,  789E,-999
IO, 11, 1947092806,   , BEST,   0, 194N,  781E,-999
IO, 11, 1947092812,   , BEST,   0, 194N,  772E,-999
IO, 11, 1947092818,   , BEST,   0, 196N,  763E,-999
IO, 11, 1947092900,   , BEST,   0, 198N,  754E,-999
