IO, 12, 1945111018,   , BEST,   0,  62N,  762E,-999
IO, 12, 1945111100,   , BEST,   0,  63N,  760E,-999
IO, 12, 1945111106,   , BEST,   0,  66N,  752E,-999
IO, 12, 1945111112,   , BEST,   0,  71N,  737E,-999
IO, 12, 1945111118,   , BEST,   0,  72N,  734E,-999
IO, 12, 1945111200,   , BEST,   0,  72N,  734E,-999
IO, 12, 1945111206,   , BEST,   0,  72N,  734E,-999
IO, 12, 1945111212,   , BEST,   0,  72N,  734E,-999
IO, 12, 1945111218,   , BEST,   0,  72N,  734E,-999
IO, 12, 1945111300,   , BEST,   0,  72N,  734E,-999
IO, 12, 1945111306,   , BEST,   0,  72N,  734E,-999
IO, 12, 1945111312,   , BEST,   0,  72N,  734E,-999
IO, 12, 1945111318,   , BEST,   0,  72N,  734E,-999
IO, 12, 1945111400,   , BEST,   0,  72N,  734E,-999
IO, 12, 1945111406,   , BEST,   0,  75N,  728E,-999
IO, 12, 1945111412,   , BEST,   0,  88N,  696E,-999
IO, 12, 1945111418,   , BEST,   0,  96N,  674E,-999
IO, 12, 1945111500,   , BEST,   0,  99N,  657E,-999
