IO, 02, 1960051018,   , BEST,   0,  89N,  699E,-999
IO, 02, 1960051100,   , BEST,   0,  91N,  697E,-999
IO, 02, 1960051106,   , BEST,   0,  95N,  693E,-999
IO, 02, 1960051112,   , BEST,   0, 101N,  687E,-999
IO, 02, 1960051118,   , BEST,   0, 105N,  683E,-999
IO, 02, 1960051200,   , BEST,   0, 110N,  678E,-999
IO, 02, 1960051206,   , BEST,   0, 114N,  674E,-999
IO, 02, 1960051212,   , BEST,   0, 119N,  670E,-999
IO, 02, 1960051218,   , BEST,   0, 123N,  666E,-999
IO, 02, 1960051300,   , BEST,   0, 126N,  662E,-999
IO, 02, 1960051306,   , BEST,   0, 130N,  658E,-999
IO, 02, 1960051312,   , BEST,   0, 136N,  653E,-999
IO, 02, 1960051318,   , BEST,   0, 140N,  648E,-999
IO, 02, 1960051400,   , BEST,   0, 144N,  643E,-999
IO, 02, 1960051406,   , BEST,   0, 146N,  638E,-999
IO, 02, 1960051412,   , BEST,   0, 148N,  634E,-999
IO, 02, 1960051418,   , BEST,   0, 148N,  630E,-999
IO, 02, 1960051500,   , BEST,   0, 148N,  627E,-999
IO, 02, 1960051506,   , BEST,   0, 148N,  623E,-999
IO, 02, 1960051512,   , BEST,   0, 147N,  619E,-999
IO, 02, 1960051518,   , BEST,   0, 147N,  615E,-999
IO, 02, 1960051600,   , BEST,   0, 146N,  612E,-999
IO, 02, 1960051606,   , BEST,   0, 145N,  608E,-999
IO, 02, 1960051612,   , BEST,   0, 144N,  604E,-999
IO, 02, 1960051618,   , BEST,   0, 143N,  600E,-999
IO, 02, 1960051700,   , BEST,   0, 143N,  597E,-999
IO, 02, 1960051706,   , BEST,   0, 144N,  591E,-999
IO, 02, 1960051712,   , BEST,   0, 145N,  581E,-999
IO, 02, 1960051718,   , BEST,   0, 147N,  572E,-999
IO, 02, 1960051800,   , BEST,   0, 148N,  564E,-999
