IO, 12, 1948091818,   , BEST,   0, 168N,  860E,-999
IO, 12, 1948091900,   , BEST,   0, 169N,  858E,-999
IO, 12, 1948091906,   , BEST,   0, 170N,  854E,-999
IO, 12, 1948091912,   , BEST,   0, 171N,  848E,-999
IO, 12, 1948091918,   , BEST,   0, 173N,  844E,-999
IO, 12, 1948092000,   , BEST,   0, 174N,  840E,-999
IO, 12, 1948092006,   , BEST,   0, 175N,  838E,-999
IO, 12, 1948092012,   , BEST,   0, 176N,  837E,-999
IO, 12, 1948092018,   , BEST,   0, 176N,  836E,-999
IO, 12, 1948092100,   , BEST,   0, 177N,  835E,-999
IO, 12, 1948092106,   , BEST,   0, 177N,  831E,-999
IO, 12, 1948092112,   , BEST,   0, 178N,  820E,-999
IO, 12, 1948092118,   , BEST,   0, 179N,  811E,-999
IO, 12, 1948092200,   , BEST,   0, 180N,  805E,-999
IO, 12, 1948092206,   , BEST,   0, 181N,  792E,-999
IO, 12, 1948092212,   , BEST,   0, 179N,  772E,-999
IO, 12, 1948092218,   , BEST,   0, 180N,  752E,-999
IO, 12, 1948092300,   , BEST,   0, 182N,  733E,-999
IO, 12, 1948092306,   , BEST,   0, 184N,  726E,-999
IO, 12, 1948092312,   , BEST,   0, 187N,  724E,-999
IO, 12, 1948092318,   , BEST,   0, 190N,  722E,-999
IO, 12, 1948092400,   , BEST,   0, 193N,  720E,-999
IO, 12, 1948092406,   , BEST,   0, 197N,  717E,-999
IO, 12, 1948092412,   , BEST,   0, 203N,  712E,-999
IO, 12, 1948092418,   , BEST,   0, 208N,  706E,-999
IO, 12, 1948092500,   , BEST,   0, 213N,  698E,-999
IO, 12, 1948092506,   , BEST,   0, 215N,  695E,-999
IO, 12, 1948092512,   , BEST,   0, 215N,  692E,-999
IO, 12, 1948092518,   , BEST,   0, 215N,  690E,-999
IO, 12, 1948092600,   , BEST,   0, 215N,  687E,-999
IO, 12, 1948092606,   , BEST,   0, 215N,  685E,-999
IO, 12, 1948092612,   , BEST,   0, 215N,  682E,-999
IO, 12, 1948092618,   , BEST,   0, 215N,  680E,-999
IO, 12, 1948092700,   , BEST,   0, 215N,  677E,-999
IO, 12, 1948092706,   , BEST,   0, 215N,  675E,-999
IO, 12, 1948092712,   , BEST,   0, 215N,  672E,-999
IO, 12, 1948092718,   , BEST,   0, 215N,  670E,-999
IO, 12, 1948092800,   , BEST,   0, 215N,  667E,-999
IO, 12, 1948092806,   , BEST,   0, 215N,  664E,-999
IO, 12, 1948092812,   , BEST,   0, 215N,  660E,-999
IO, 12, 1948092818,   , BEST,   0, 215N,  656E,-999
IO, 12, 1948092900,   , BEST,   0, 215N,  653E,-999
IO, 12, 1948092906,   , BEST,   0, 215N,  649E,-999
IO, 12, 1948092912,   , BEST,   0, 215N,  644E,-999
IO, 12, 1948092918,   , BEST,   0, 215N,  640E,-999
IO, 12, 1948093000,   , BEST,   0, 215N,  635E,-999
IO, 12, 1948093006,   , BEST,   0, 215N,  630E,-999
IO, 12, 1948093012,   , BEST,   0, 215N,  625E,-999
IO, 12, 1948093018,   , BEST,   0, 215N,  620E,-999
IO, 12, 1948100100,   , BEST,   0, 215N,  615E,-999
