IO, 09, 1953112218,   , BEST,   0, 104N,  911E,-999
IO, 09, 1953112300,   , BEST,   0, 104N,  895E,-999
IO, 09, 1953112306,   , BEST,   0, 104N,  885E,-999
IO, 09, 1953112312,   , BEST,   0, 104N,  878E,-999
IO, 09, 1953112318,   , BEST,   0, 104N,  873E,-999
IO, 09, 1953112400,   , BEST,   0, 104N,  869E,-999
IO, 09, 1953112406,   , BEST,   0, 104N,  860E,-999
IO, 09, 1953112412,   , BEST,   0, 104N,  849E,-999
IO, 09, 1953112418,   , BEST,   0, 104N,  837E,-999
IO, 09, 1953112500,   , BEST,   0, 104N,  827E,-999
IO, 09, 1953112506,   , BEST,   0, 104N,  820E,-999
IO, 09, 1953112512,   , BEST,   0, 103N,  815E,-999
IO, 09, 1953112518,   , BEST,   0, 103N,  809E,-999
IO, 09, 1953112600,   , BEST,   0, 102N,  804E,-999
