IO, 07, 1953092218,   , BEST,   0, 157N,  916E,-999
IO, 07, 1953092300,   , BEST,   0, 158N,  914E,-999
IO, 07, 1953092306,   , BEST,   0, 160N,  910E,-999
IO, 07, 1953092312,   , BEST,   0, 162N,  906E,-999
IO, 07, 1953092318,   , BEST,   0, 163N,  902E,-999
IO, 07, 1953092400,   , BEST,   0, 164N,  900E,-999
IO, 07, 1953092406,   , BEST,   0, 167N,  895E,-999
IO, 07, 1953092412,   , BEST,   0, 172N,  888E,-999
IO, 07, 1953092418,   , BEST,   0, 176N,  885E,-999
IO, 07, 1953092500,   , BEST,   0, 181N,  883E,-999
IO, 07, 1953092506,   , BEST,   0, 187N,  883E,-999
IO, 07, 1953092512,   , BEST,   0, 192N,  882E,-999
IO, 07, 1953092518,   , BEST,   0, 198N,  882E,-999
IO, 07, 1953092600,   , BEST,   0, 202N,  882E,-999
IO, 07, 1953092606,   , BEST,   0, 208N,  882E,-999
IO, 07, 1953092612,   , BEST,   0, 216N,  880E,-999
IO, 07, 1953092618,   , BEST,   0, 221N,  876E,-999
IO, 07, 1953092700,   , BEST,   0, 224N,  869E,-999
IO, 07, 1953092706,   , BEST,   0, 228N,  858E,-999
IO, 07, 1953092712,   , BEST,   0, 232N,  847E,-999
IO, 07, 1953092718,   , BEST,   0, 237N,  836E,-999
IO, 07, 1953092800,   , BEST,   0, 244N,  826E,-999
