IO, 12, 1956102518,   , BEST,   0,  60N,  914E,-999
IO, 12, 1956102600,   , BEST,   0,  61N,  913E,-999
IO, 12, 1956102606,   , BEST,   0,  65N,  908E,-999
IO, 12, 1956102612,   , BEST,   0,  71N,  901E,-999
IO, 12, 1956102618,   , BEST,   0,  77N,  893E,-999
IO, 12, 1956102700,   , BEST,   0,  85N,  883E,-999
IO, 12, 1956102706,   , BEST,   0,  90N,  878E,-999
IO, 12, 1956102712,   , BEST,   0,  95N,  873E,-999
IO, 12, 1956102718,   , BEST,   0, 100N,  868E,-999
IO, 12, 1956102800,   , BEST,   0, 105N,  863E,-999
IO, 12, 1956102806,   , BEST,   0, 111N,  857E,-999
IO, 12, 1956102812,   , BEST,   0, 119N,  851E,-999
IO, 12, 1956102818,   , BEST,   0, 125N,  845E,-999
IO, 12, 1956102900,   , BEST,   0, 131N,  839E,-999
IO, 12, 1956102906,   , BEST,   0, 138N,  832E,-999
IO, 12, 1956102912,   , BEST,   0, 145N,  819E,-999
IO, 12, 1956102918,   , BEST,   0, 152N,  810E,-999
IO, 12, 1956103000,   , BEST,   0, 154N,  801E,-999
