IO, 06, 1948060418,   , BEST,   0, 174N,  630E,-999
IO, 06, 1948060500,   , BEST,   0, 178N,  630E,-999
IO, 06, 1948060506,   , BEST,   0, 182N,  630E,-999
IO, 06, 1948060512,   , BEST,   0, 185N,  630E,-999
IO, 06, 1948060518,   , BEST,   0, 189N,  630E,-999
IO, 06, 1948060600,   , BEST,   0, 193N,  630E,-999
IO, 06, 1948060606,   , BEST,   0, 197N,  630E,-999
IO, 06, 1948060612,   , BEST,   0, 203N,  630E,-999
IO, 06, 1948060618,   , BEST,   0, 209N,  630E,-999
IO, 06, 1948060700,   , BEST,   0, 217N,  630E,-999
IO, 06, 1948060706,   , BEST,   0, 223N,  630E,-999
IO, 06, 1948060712,   , BEST,   0, 230N,  629E,-999
IO, 06, 1948060718,   , BEST,   0, 238N,  629E,-999
IO, 06, 1948060800,   , BEST,   0, 246N,  629E,-999
IO, 06, 1948060806,   , BEST,   0, 253N,  631E,-999
IO, 06, 1948060812,   , BEST,   0, 259N,  638E,-999
IO, 06, 1948060818,   , BEST,   0, 264N,  646E,-999
IO, 06, 1948060900,   , BEST,   0, 268N,  655E,-999
